1	0.0031918413001269653
2	0.0028960065069642774
3	0.0024679309243787243
4	0.002132960919715903
5	0.001928355160481645
6	0.001758012130092346
7	0.0016057925998792409
8	0.0015232014580734616
9	0.0015734396333978932
10	0.0018119080633677833
11	0.0021874864232026775
12	0.0026423404606084502
13	0.0031367639128113333
14	0.0035987833678760646
15	0.0040256292428739295
16	0.0044318811840939
17	0.004830503883602473
18	0.005257662202167307
19	0.005701647699149474
20	0.006082868043187276
21	0.0064367144176394634
22	0.0067213211571028435
23	0.006851424460620049
24	0.006952473272897995
25	0.007231369713888007
26	0.007589995593647649
27	0.007778590310159779
28	0.007840169132479452
29	0.00781846140911168
30	0.007735476419347187
31	0.00769401287515391
32	0.00782347984997131
33	0.008043831912111271
34	0.008175724717858258
35	0.00819975821389209
36	0.008214109196932823
37	0.008341299410375605
38	0.008576175722641842
39	0.008818758137140607
40	0.009035620170994735
41	0.009085692452795533
42	0.008862949426696761
43	0.008559010531006501
44	0.008427779932819575
45	0.008469195040820957
46	0.008594186979453093
47	0.008678909679585678
48	0.008631063729598508
49	0.00854012451212179
50	0.008440291381103237
51	0.008452365723693409
52	0.008585285196109254
53	0.008752520428999624
54	0.008721812910222112
55	0.008592466014912828
56	0.008488892385907852
57	0.008338450047284706
58	0.008197229696952425
59	0.008244462522119042
60	0.008368610173195054
61	0.008413034550178725
62	0.00848831574937315
63	0.00860568556331501
64	0.008589648213485108
65	0.00850283391213476
66	0.008463492304439133
67	0.008460184640507053
68	0.008576253198819377
69	0.008840611091193962
70	0.00901802827198157
71	0.008942101808664737
72	0.008827212605385543
73	0.008761621259276261
74	0.008746023935435882
75	0.008825582764094205
76	0.008953993020507877
77	0.009085183084978816
78	0.009199330349847023
79	0.009291377888941021
80	0.009379482458889723
81	0.009495921521746897
82	0.0096157097494227
83	0.009734331259611257
84	0.009850053808070731
85	0.009984348726212563
86	0.010141255755723085
87	0.01029160116669862
88	0.01051498762505112
89	0.01078930276598258
90	0.010957755051729036
91	0.011046857845504044
92	0.011243720440031482
93	0.011566075026941165
94	0.011829964265981588
95	0.012000028103545928
96	0.012185438045888479
97	0.01235701710303038
98	0.012523967548721692
99	0.012749300604523953
100	0.013027052848535425
101	0.013225528650368532
102	0.013334444539987101
103	0.013532948473285001
104	0.013895524590487613
105	0.01422670959774641
106	0.01432998013744918
107	0.01452244108411911
108	0.01489667094232177
109	0.015197110095480934
110	0.015364121709242938
111	0.01559987787011277
112	0.01578390100489809
113	0.015910378751072048
114	0.016140099384368767
115	0.016554524244169255
116	0.01696474171073822
117	0.01724080538164935
118	0.017286292453887065
119	0.017251262305760153
120	0.017473979990796508
121	0.017931604266383076
122	0.018284143494046872
123	0.018581793363507442
124	0.018994780848591606
125	0.01931197192334186
126	0.01934306253501106
127	0.019357707100872493
128	0.01943642904507965
129	0.019559541297549922
130	0.019809695420753327
131	0.02032996261066129
132	0.020917470652741167
133	0.02126284138759276
134	0.021318570606821238
135	0.02139248951956416
136	0.021738687394175383
137	0.02214678911124283
138	0.022350900203870913
139	0.022490081337303326
140	0.022649422408685498
141	0.022773602001383262
142	0.02287066821179952
143	0.02303177498548243
144	0.023220145343835874
145	0.023367823257163765
146	0.02352203268216672
147	0.023747336327546713
148	0.024007206368736465
149	0.024238923571433417
150	0.024415771215200707
151	0.024647677077667327
152	0.024886459436446223
153	0.025036233173050204
154	0.025170237403694076
155	0.025301553055091058
156	0.025339062765034552
157	0.02535482272736573
158	0.025529470963868466
159	0.02578375091887479
160	0.026022634816911378
161	0.026278214797313935
162	0.026496374637520817
163	0.026672228909319282
164	0.026854906931790636
165	0.026996853749811475
166	0.027033916553482876
167	0.027177690033087697
168	0.027473932334403834
169	0.027672038381196546
170	0.02775282022927184
171	0.027870551305236586
172	0.027981286970821296
173	0.02801699304996278
174	0.028124754962760783
175	0.028351720241878906
176	0.02854051374898773
177	0.02864596277504144
178	0.028717244081483535
179	0.028790889673757692
180	0.028916491326066055
181	0.02910466108461089
182	0.02930661804483429
183	0.02944759003667277
184	0.029534811299425402
185	0.02963989250192665
186	0.029760516924893725
187	0.029858646107479358
188	0.029917334762027792
189	0.03005027248046614
190	0.030257177291667596
191	0.03043133845511498
192	0.030500639878522754
193	0.030534319287579482
194	0.03059930680166594
195	0.030679830417118904
196	0.030739099503029704
197	0.030799384324233545
198	0.03087514093796418
199	0.030978015266420744
200	0.031097121008673203
201	0.03123510930655817
202	0.03136780120026006
203	0.03144328420597895
204	0.03152002541690551
205	0.03167703598848773
206	0.031809527715267794
207	0.03181555600783863
208	0.0317755968073582
209	0.0317981786326891
210	0.03188410131752744
211	0.03203905883052811
212	0.032233944478609555
213	0.03235990517242258
214	0.03240132696670276
215	0.03243783077066748
216	0.03254085166344596
217	0.032705482428933424
218	0.03288296227623485
219	0.03297591477949158
220	0.032971209411587384
221	0.03297284316204589
222	0.03305677002393285
223	0.03316288646785272
224	0.03327827051400166
225	0.033409797594007785
226	0.033496179645454455
227	0.03352773096238044
228	0.03357495369413907
229	0.0336614223889411
230	0.033749849175258056
231	0.03382787083095962
232	0.033937375146491415
233	0.03404443477592941
234	0.03408529065279433
235	0.03407513754418236
236	0.03408315636446952
237	0.034152510928697775
238	0.03424814026496197
239	0.03434103661143184
240	0.03444670205504253
241	0.0345702925830959
242	0.034688415679141466
243	0.03478288487081967
244	0.03486152843602497
245	0.03491885205120851
246	0.034943347164476474
247	0.03495338704269608
248	0.03498207350878496
249	0.035052026879339525
250	0.035145308159654026
251	0.03527337459543745
252	0.03542715706994467
253	0.03553110012806028
254	0.03554187538723007
255	0.03554482843519704
256	0.035616776478035864
257	0.0357002340801932
258	0.03576083218192774
259	0.035817849296673566
260	0.03588794615678287
261	0.03595587497293348
262	0.036015204679381733
263	0.03606500285367561
264	0.03612787742588109
265	0.0362290318635253
266	0.03632116077163156
267	0.03637832960286445
268	0.03643864914047497
269	0.036518494857191636
270	0.03659234459943697
271	0.03666059547868642
272	0.03675622928041272
273	0.036843394923969444
274	0.03685782109764284
275	0.03682615967484304
276	0.03683154446250154
277	0.03688676230049406
278	0.036980853611649524
279	0.0371106234272374
280	0.037237781033022666
281	0.03730944113396562
282	0.037317604575844314
283	0.03729360730367554
284	0.03730394898603778
285	0.03737539045686611
286	0.037479487687081536
287	0.037575334924917166
288	0.03766840041531386
289	0.03777506036561849
290	0.037895713434890614
291	0.03797804285422297
292	0.0380162998732272
